text,label,text_original,text_recovered,n_obf_detected,recovery_log,has_obfuscation,sdd_verified,root_verb,root_lemma,subject,object,negation,has_negation,olr_match,sagp_label,is_human_tgt,graph_edges
i've had shots go off where yellow smoke,0,@Boner4Tuna @TCC_Grouchy @Mrs__Met @Vortmax29 @LLMajer @dmb1031 @APLMom @Frogtox @KishkaAndPipiks I've had shots go off where yellow smoke,i've had shots go off where yellow smoke,0,,0,TRUE,had,have,i,,,FALSE,0,non_offensive,0,"[{""src"": ""had"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""had"", ""dep"": ""aux"", ""tgt"": ""'ve"", ""lemma"": ""have""}, {""src"": ""go"", ""dep"": ""nsubj"", ""tgt"": ""shots"", ""lemma"": ""shot""}, {""src"": ""had"", ""dep"": ""ccomp"", ""tgt"": ""go"", ""lemma"": ""go""}, {""src"": ""go"", ""dep"": ""prt"", ""tgt"": ""off"", ""lemma"": ""off""}, {""src"": ""smoke"", ""dep"": ""advmod"", ""tgt"": ""where"", ""lemma"": ""where""}, {""src"": ""smoke"", ""dep"": ""amod"", ""tgt"": ""yellow"", ""lemma"": ""yellow""}, {""src"": ""go"", ""dep"": ""dep"", ""tgt"": ""smoke"", ""lemma"": ""smoke""}]"
done for the yankees,0,Done for the Yankees,done for the yankees,0,,0,TRUE,done,do,,,,FALSE,1,offensive,0,"[{""src"": ""done"", ""dep"": ""prep"", ""tgt"": ""for"", ""lemma"": ""for""}, {""src"": ""yankees"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""for"", ""dep"": ""pobj"", ""tgt"": ""yankees"", ""lemma"": ""yankee""}]"
it is well known that supports cruelty to birds -sign this petition h&,0,RT @davidcomanhidy: It is well known that @centerplate supports cruelty to birds. #saveanimals-sign this petition: http://t.co/t07KZ5myEv h&#8230;,it is well known that supports cruelty to birds -sign this petition h&,0,,0,TRUE,is,be,it,,well,TRUE,0,non_offensive,0,"[{""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""it"", ""lemma"": ""it""}, {""src"": ""known"", ""dep"": ""advmod"", ""tgt"": ""well"", ""lemma"": ""well""}, {""src"": ""is"", ""dep"": ""acomp"", ""tgt"": ""known"", ""lemma"": ""know""}, {""src"": ""supports"", ""dep"": ""nsubj"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""is"", ""dep"": ""ccomp"", ""tgt"": ""supports"", ""lemma"": ""support""}, {""src"": ""supports"", ""dep"": ""dobj"", ""tgt"": ""cruelty"", ""lemma"": ""cruelty""}, {""src"": ""cruelty"", ""dep"": ""prep"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""to"", ""dep"": ""pobj"", ""tgt"": ""birds"", ""lemma"": ""bird""}, {""src"": ""supports"", ""dep"": ""advcl"", ""tgt"": ""-sign"", ""lemma"": ""-sign""}, {""src"": ""h"", ""dep"": ""det"", ""tgt"": ""this"", ""lemma"": ""this""}, {""src"": ""h"", ""dep"": ""compound"", ""tgt"": ""petition"", ""lemma"": ""petition""}, {""src"": ""supports"", ""dep"": ""dobj"", ""tgt"": ""h"", ""lemma"": ""h""}, {""src"": ""is"", ""dep"": ""cc"", ""tgt"": ""&"", ""lemma"": ""&""}]"
he's trash he said he's not doing collabs for anything less than mil naira like booyyyyyy,0,He's trash. &#8220;@jlojpg: @TRAPGURLRON he said he's not doing collabs for anything less than 10 mil naira like booyyyyyy &#128514;&#8221;,he's trash he said he's not doing collabs for anything less than mil naira like booy,1,booyyyyyy→booy[elongation],1,TRUE,'s,be,he,trash,not,TRUE,0,non_offensive,0,"[{""src"": ""'s"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""'s"", ""dep"": ""attr"", ""tgt"": ""trash"", ""lemma"": ""trash""}, {""src"": ""said"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""'s"", ""dep"": ""ccomp"", ""tgt"": ""said"", ""lemma"": ""say""}, {""src"": ""doing"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""doing"", ""dep"": ""aux"", ""tgt"": ""'s"", ""lemma"": ""be""}, {""src"": ""doing"", ""dep"": ""neg"", ""tgt"": ""not"", ""lemma"": ""not""}, {""src"": ""said"", ""dep"": ""ccomp"", ""tgt"": ""doing"", ""lemma"": ""do""}, {""src"": ""doing"", ""dep"": ""dobj"", ""tgt"": ""collabs"", ""lemma"": ""collab""}, {""src"": ""doing"", ""dep"": ""prep"", ""tgt"": ""for"", ""lemma"": ""for""}, {""src"": ""for"", ""dep"": ""pobj"", ""tgt"": ""anything"", ""lemma"": ""anything""}, {""src"": ""anything"", ""dep"": ""amod"", ""tgt"": ""less"", ""lemma"": ""less""}, {""src"": ""less"", ""dep"": ""prep"", ""tgt"": ""than"", ""lemma"": ""than""}, {""src"": ""naira"", ""dep"": ""compound"", ""tgt"": ""mil"", ""lemma"": ""mil""}, {""src"": ""than"", ""dep"": ""pobj"", ""tgt"": ""naira"", ""lemma"": ""naira""}]"
52% of the world's mammals birds reptiles amphibians and fish vanished between and 2010,0,"RT @Forbes: 52% of the world's mammals, birds, reptiles, amphibians &amp; fish vanished between 1970 &amp; 2010: http://t.co/MImizth0OZ http://t.co&#8230;",52% of the world's mammals birds reptiles amphibians and fish vanished between and 2010,0,,0,TRUE,reptiles,reptile,%,amphibians,,FALSE,0,non_offensive,0,"[{""src"": ""%"", ""dep"": ""nummod"", ""tgt"": ""52"", ""lemma"": ""52""}, {""src"": ""reptiles"", ""dep"": ""nsubj"", ""tgt"": ""%"", ""lemma"": ""%""}, {""src"": ""%"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}, {""src"": ""world"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""birds"", ""dep"": ""poss"", ""tgt"": ""world"", ""lemma"": ""world""}, {""src"": ""world"", ""dep"": ""case"", ""tgt"": ""'s"", ""lemma"": ""'s""}, {""src"": ""birds"", ""dep"": ""compound"", ""tgt"": ""mammals"", ""lemma"": ""mammal""}, {""src"": ""of"", ""dep"": ""pobj"", ""tgt"": ""birds"", ""lemma"": ""bird""}, {""src"": ""reptiles"", ""dep"": ""dobj"", ""tgt"": ""amphibians"", ""lemma"": ""amphibian""}, {""src"": ""amphibians"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""amphibians"", ""dep"": ""conj"", ""tgt"": ""fish"", ""lemma"": ""fish""}, {""src"": ""reptiles"", ""dep"": ""conj"", ""tgt"": ""vanished"", ""lemma"": ""vanish""}, {""src"": ""vanished"", ""dep"": ""prt"", ""tgt"": ""between"", ""lemma"": ""between""}, {""src"": ""vanished"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""vanished"", ""dep"": ""conj"", ""tgt"": ""2010"", ""lemma"": ""2010""}]"
water whippin bitch that bobby buschi,1,Water whippin bitch that bobby buschi,water whippin bitch that bobby buschi,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""whippin"", ""dep"": ""compound"", ""tgt"": ""water"", ""lemma"": ""water""}, {""src"": ""bitch"", ""dep"": ""compound"", ""tgt"": ""whippin"", ""lemma"": ""whippin""}, {""src"": ""buschi"", ""dep"": ""advmod"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""buschi"", ""dep"": ""compound"", ""tgt"": ""bobby"", ""lemma"": ""bobby""}, {""src"": ""bitch"", ""dep"": ""ccomp"", ""tgt"": ""buschi"", ""lemma"": ""buschi""}]"
i been to mushroom mountain once or twice but who's countin but nothin compares to these blue and yellow purple pills&,0,"I been to mushroom mountain
Once or twice but who's countin'
But nothin compares
To these blue &amp; yellow purple pills&#128156; http://t.co/fMjlVMEqDO",i been to mushroom mountain once or twice but who's countin but nothin compares to these blue and yellow purple pills&,0,,0,TRUE,been,be,i,,,FALSE,0,non_offensive,0,"[{""src"": ""been"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""mushroom"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""been"", ""dep"": ""xcomp"", ""tgt"": ""mushroom"", ""lemma"": ""mushroom""}, {""src"": ""mushroom"", ""dep"": ""dobj"", ""tgt"": ""mountain"", ""lemma"": ""mountain""}, {""src"": ""mushroom"", ""dep"": ""advmod"", ""tgt"": ""once"", ""lemma"": ""once""}, {""src"": ""once"", ""dep"": ""cc"", ""tgt"": ""or"", ""lemma"": ""or""}, {""src"": ""once"", ""dep"": ""conj"", ""tgt"": ""twice"", ""lemma"": ""twice""}, {""src"": ""been"", ""dep"": ""cc"", ""tgt"": ""but"", ""lemma"": ""but""}, {""src"": ""'s"", ""dep"": ""nsubj"", ""tgt"": ""who"", ""lemma"": ""who""}, {""src"": ""been"", ""dep"": ""conj"", ""tgt"": ""'s"", ""lemma"": ""be""}, {""src"": ""'s"", ""dep"": ""acomp"", ""tgt"": ""countin"", ""lemma"": ""countin""}, {""src"": ""'s"", ""dep"": ""cc"", ""tgt"": ""but"", ""lemma"": ""but""}, {""src"": ""compares"", ""dep"": ""nsubj"", ""tgt"": ""nothin"", ""lemma"": ""nothin""}, {""src"": ""'s"", ""dep"": ""conj"", ""tgt"": ""compares"", ""lemma"": ""compare""}, {""src"": ""compares"", ""dep"": ""prep"", ""tgt"": ""to"", ""lemma"": ""to""}]"
i drink unicorn tears and they say blondes don't age well you look like you're ho&,0,RT @juliebenz: I drink unicorn tears... RT @thecarnage07: @juliebenz And they say blondes don't age well :) You look like you're 20 :) ho&#8230;,i drink unicorn tears and they say blondes don't age well you look like you're ho&,0,,0,TRUE,drink,drink,i,tears,n't,TRUE,0,non_offensive,0,"[{""src"": ""drink"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""tears"", ""dep"": ""amod"", ""tgt"": ""unicorn"", ""lemma"": ""unicorn""}, {""src"": ""drink"", ""dep"": ""dobj"", ""tgt"": ""tears"", ""lemma"": ""tear""}, {""src"": ""drink"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""say"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""drink"", ""dep"": ""conj"", ""tgt"": ""say"", ""lemma"": ""say""}, {""src"": ""age"", ""dep"": ""nsubj"", ""tgt"": ""blondes"", ""lemma"": ""blonde""}, {""src"": ""age"", ""dep"": ""aux"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""age"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""say"", ""dep"": ""ccomp"", ""tgt"": ""age"", ""lemma"": ""age""}, {""src"": ""look"", ""dep"": ""intj"", ""tgt"": ""well"", ""lemma"": ""well""}, {""src"": ""look"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""age"", ""dep"": ""ccomp"", ""tgt"": ""look"", ""lemma"": ""look""}, {""src"": ""'re"", ""dep"": ""mark"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""'re"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}]"
we'll be together& ;yu gt a job hoe,1,&#8220;@lifeof_brandon: @100046729 we'll be together&#128521;&#8221;yu gt a job hoe.,we'll be together& ;yu gt a job hoe,0,,0,TRUE,be,be,we,,,FALSE,0,non_offensive,0,"[{""src"": ""be"", ""dep"": ""nsubj"", ""tgt"": ""we"", ""lemma"": ""we""}, {""src"": ""be"", ""dep"": ""aux"", ""tgt"": ""'ll"", ""lemma"": ""will""}, {""src"": ""be"", ""dep"": ""advmod"", ""tgt"": ""together"", ""lemma"": ""together""}, {""src"": ""be"", ""dep"": ""cc"", ""tgt"": ""&"", ""lemma"": ""&""}, {""src"": ""gt"", ""dep"": ""punct"", ""tgt"": "";"", ""lemma"": "";""}, {""src"": ""gt"", ""dep"": ""nsubj"", ""tgt"": ""yu"", ""lemma"": ""yu""}, {""src"": ""be"", ""dep"": ""conj"", ""tgt"": ""gt"", ""lemma"": ""gt""}, {""src"": ""hoe"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""hoe"", ""dep"": ""compound"", ""tgt"": ""job"", ""lemma"": ""job""}, {""src"": ""gt"", ""dep"": ""dobj"", ""tgt"": ""hoe"", ""lemma"": ""hoe""}]"
i been getting money i ain't worried 'bout a ho no matter the occasion i'ma always get the dough,1,"RT @MiSSKathEVO: #NoFilter I been getting money I ain't worried 'bout a ho, No matter the occasion I'ma always get the dough &#128539; http://t.co/&#8230;",i been getting money i ain't worried 'bout a ho no matter the occasion i'ma always get the dough,0,,0,TRUE,get,get,a,dough,n't,TRUE,1,offensive,0,"[{""src"": ""getting"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""getting"", ""dep"": ""aux"", ""tgt"": ""been"", ""lemma"": ""been""}, {""src"": ""getting"", ""dep"": ""dobj"", ""tgt"": ""money"", ""lemma"": ""money""}, {""src"": ""ai"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""getting"", ""dep"": ""parataxis"", ""tgt"": ""ai"", ""lemma"": ""be""}, {""src"": ""ai"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""ai"", ""dep"": ""acomp"", ""tgt"": ""worried"", ""lemma"": ""worried""}, {""src"": ""worried"", ""dep"": ""prep"", ""tgt"": ""'bout"", ""lemma"": ""'bout""}, {""src"": ""ho"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""'bout"", ""dep"": ""pobj"", ""tgt"": ""ho"", ""lemma"": ""ho""}, {""src"": ""matter"", ""dep"": ""neg"", ""tgt"": ""no"", ""lemma"": ""no""}, {""src"": ""get"", ""dep"": ""advmod"", ""tgt"": ""matter"", ""lemma"": ""matter""}, {""src"": ""occasion"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""get"", ""dep"": ""nsubj"", ""tgt"": ""occasion"", ""lemma"": ""occasion""}, {""src"": ""'m"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}]"
i wonder if you females out here ever just sit around and think bout how yall hoes or how unfaithful yall really is,1,' I wonder if you females out here ever just sit around and think bout how yall hoes or how unfaithful Yall really is .,i wonder if you females out here ever just sit around and think bout how yall hoes or how unfaithful yall really is,0,,0,TRUE,wonder,wonder,i,,,FALSE,0,non_offensive,0,"[{""src"": ""wonder"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""females"", ""dep"": ""mark"", ""tgt"": ""if"", ""lemma"": ""if""}, {""src"": ""females"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""is"", ""dep"": ""advcl"", ""tgt"": ""females"", ""lemma"": ""female""}, {""src"": ""here"", ""dep"": ""advmod"", ""tgt"": ""out"", ""lemma"": ""out""}, {""src"": ""females"", ""dep"": ""advmod"", ""tgt"": ""here"", ""lemma"": ""here""}, {""src"": ""sit"", ""dep"": ""advmod"", ""tgt"": ""ever"", ""lemma"": ""ever""}, {""src"": ""sit"", ""dep"": ""advmod"", ""tgt"": ""just"", ""lemma"": ""just""}, {""src"": ""females"", ""dep"": ""advcl"", ""tgt"": ""sit"", ""lemma"": ""sit""}, {""src"": ""sit"", ""dep"": ""prt"", ""tgt"": ""around"", ""lemma"": ""around""}, {""src"": ""sit"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""sit"", ""dep"": ""conj"", ""tgt"": ""think"", ""lemma"": ""think""}, {""src"": ""think"", ""dep"": ""advmod"", ""tgt"": ""bout"", ""lemma"": ""bout""}, {""src"": ""hoes"", ""dep"": ""advmod"", ""tgt"": ""how"", ""lemma"": ""how""}, {""src"": ""hoes"", ""dep"": ""nsubj"", ""tgt"": ""y"", ""lemma"": ""you""}]"
these hoes too familiar,1,RT @WhiteBoyCeezy: these hoes too familiar,these hoes too familiar,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""hoes"", ""dep"": ""det"", ""tgt"": ""these"", ""lemma"": ""these""}, {""src"": ""familiar"", ""dep"": ""advmod"", ""tgt"": ""too"", ""lemma"": ""too""}, {""src"": ""hoes"", ""dep"": ""amod"", ""tgt"": ""familiar"", ""lemma"": ""familiar""}]"
they can't fit on that small ass street son& ;bitch you know what happen last time we was onyur st,1,&#8220;@Leelucas_: @darwinjames125 @100046729 they can't fit on that small ass street son&#8221;bitch you know what happen last time we was onyur st &#128514;,they can't fit on that small ass street son& ;bitch you know what happen last time we was onyur st,0,,0,TRUE,fit,fit,they,,n't,TRUE,0,non_offensive,0,"[{""src"": ""fit"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""fit"", ""dep"": ""aux"", ""tgt"": ""ca"", ""lemma"": ""can""}, {""src"": ""fit"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""fit"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""son"", ""dep"": ""det"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""son"", ""dep"": ""amod"", ""tgt"": ""small"", ""lemma"": ""small""}, {""src"": ""street"", ""dep"": ""compound"", ""tgt"": ""ass"", ""lemma"": ""ass""}, {""src"": ""son"", ""dep"": ""compound"", ""tgt"": ""street"", ""lemma"": ""street""}, {""src"": ""on"", ""dep"": ""pobj"", ""tgt"": ""son"", ""lemma"": ""son""}, {""src"": ""fit"", ""dep"": ""cc"", ""tgt"": ""&"", ""lemma"": ""&""}, {""src"": ""fit"", ""dep"": ""punct"", ""tgt"": "";"", ""lemma"": "";""}, {""src"": ""fit"", ""dep"": ""conj"", ""tgt"": ""bitch"", ""lemma"": ""bitch""}, {""src"": ""know"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""bitch"", ""dep"": ""parataxis"", ""tgt"": ""know"", ""lemma"": ""know""}, {""src"": ""happen"", ""dep"": ""nsubj"", ""tgt"": ""what"", ""lemma"": ""what""}]"
lol robbing ain't the word damn you was robbing them bitches,1,"RT @KfromtheG: Lol robbing ain't the word ""@iSell_Pussy4EBT: Damn you was robbing them bitches @pebbles2day""",lol robbing ain't the word damn you was robbing them bitches,0,,0,TRUE,ai,be,robbing,word,n't,TRUE,0,non_offensive,0,"[{""src"": ""robbing"", ""dep"": ""compound"", ""tgt"": ""lol"", ""lemma"": ""lol""}, {""src"": ""ai"", ""dep"": ""nsubj"", ""tgt"": ""robbing"", ""lemma"": ""robbing""}, {""src"": ""ai"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""word"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""ai"", ""dep"": ""attr"", ""tgt"": ""word"", ""lemma"": ""word""}, {""src"": ""word"", ""dep"": ""appos"", ""tgt"": ""damn"", ""lemma"": ""damn""}, {""src"": ""robbing"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""robbing"", ""dep"": ""aux"", ""tgt"": ""was"", ""lemma"": ""be""}, {""src"": ""word"", ""dep"": ""relcl"", ""tgt"": ""robbing"", ""lemma"": ""rob""}, {""src"": ""robbing"", ""dep"": ""dobj"", ""tgt"": ""them"", ""lemma"": ""they""}, {""src"": ""ai"", ""dep"": ""punct"", ""tgt"": ""bitches"", ""lemma"": ""bitch""}]"
i'd rather follow some girls on instagram rather than have their bird brain tweets on my tl,0,I'd rather follow some girls on Instagram rather than have their bird brain tweets on my tl,i'd rather follow some girls on instagram rather than have their bird brain tweets on my tl,0,,0,TRUE,follow,follow,i,girls,,FALSE,0,non_offensive,0,"[{""src"": ""follow"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""follow"", ""dep"": ""aux"", ""tgt"": ""'d"", ""lemma"": ""would""}, {""src"": ""follow"", ""dep"": ""advmod"", ""tgt"": ""rather"", ""lemma"": ""rather""}, {""src"": ""girls"", ""dep"": ""det"", ""tgt"": ""some"", ""lemma"": ""some""}, {""src"": ""follow"", ""dep"": ""dobj"", ""tgt"": ""girls"", ""lemma"": ""girl""}, {""src"": ""follow"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""on"", ""dep"": ""pobj"", ""tgt"": ""instagram"", ""lemma"": ""instagram""}, {""src"": ""than"", ""dep"": ""advmod"", ""tgt"": ""rather"", ""lemma"": ""rather""}, {""src"": ""follow"", ""dep"": ""cc"", ""tgt"": ""than"", ""lemma"": ""than""}, {""src"": ""follow"", ""dep"": ""conj"", ""tgt"": ""have"", ""lemma"": ""have""}, {""src"": ""tweets"", ""dep"": ""poss"", ""tgt"": ""their"", ""lemma"": ""their""}, {""src"": ""tweets"", ""dep"": ""compound"", ""tgt"": ""bird"", ""lemma"": ""bird""}, {""src"": ""tweets"", ""dep"": ""compound"", ""tgt"": ""brain"", ""lemma"": ""brain""}, {""src"": ""have"", ""dep"": ""dobj"", ""tgt"": ""tweets"", ""lemma"": ""tweet""}, {""src"": ""tweets"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}]"
ariana grande built like a year old chinese boy bitch shaped like an iphone 3gs but niggas go crazy over her she no&,1,"RT @KillAllSimps: Ariana Grande built like a 13 year old Chinese boy, bitch shaped like an iPhone 3GS but niggas go crazy over her.. She no&#8230;",ariana grande built like a year old chinese boy bitch shaped like an iphone 3gs but niggas go crazy over her she no&,0,,0,TRUE,built,build,grande,,no,TRUE,0,non_offensive,0,"[{""src"": ""grande"", ""dep"": ""compound"", ""tgt"": ""ariana"", ""lemma"": ""ariana""}, {""src"": ""built"", ""dep"": ""nsubj"", ""tgt"": ""grande"", ""lemma"": ""grande""}, {""src"": ""built"", ""dep"": ""prep"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""year"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""old"", ""dep"": ""npadvmod"", ""tgt"": ""year"", ""lemma"": ""year""}, {""src"": ""bitch"", ""dep"": ""amod"", ""tgt"": ""old"", ""lemma"": ""old""}, {""src"": ""bitch"", ""dep"": ""amod"", ""tgt"": ""chinese"", ""lemma"": ""chinese""}, {""src"": ""bitch"", ""dep"": ""compound"", ""tgt"": ""boy"", ""lemma"": ""boy""}, {""src"": ""like"", ""dep"": ""pobj"", ""tgt"": ""bitch"", ""lemma"": ""bitch""}, {""src"": ""bitch"", ""dep"": ""acl"", ""tgt"": ""shaped"", ""lemma"": ""shape""}, {""src"": ""shaped"", ""dep"": ""prep"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""3gs"", ""dep"": ""det"", ""tgt"": ""an"", ""lemma"": ""an""}, {""src"": ""3gs"", ""dep"": ""compound"", ""tgt"": ""iphone"", ""lemma"": ""iphone""}, {""src"": ""like"", ""dep"": ""pobj"", ""tgt"": ""3gs"", ""lemma"": ""3gs""}, {""src"": ""built"", ""dep"": ""cc"", ""tgt"": ""but"", ""lemma"": ""but""}]"
just me or are there a lot of tweets from media tonight about election night food for the record cheese and crackers,0,RT @wcvbkelleyt: Just me or are there a lot of tweets from media tonight about election night food??!! For the record: cheese &amp; crackers @s&#8230;,just me or are there a lot of tweets from media tonight about election night food for the record cheese and crackers,0,,0,TRUE,,,,,there,TRUE,0,non_offensive,0,"[{""src"": ""me"", ""dep"": ""advmod"", ""tgt"": ""just"", ""lemma"": ""just""}, {""src"": ""me"", ""dep"": ""cc"", ""tgt"": ""or"", ""lemma"": ""or""}, {""src"": ""me"", ""dep"": ""conj"", ""tgt"": ""are"", ""lemma"": ""be""}, {""src"": ""are"", ""dep"": ""expl"", ""tgt"": ""there"", ""lemma"": ""there""}, {""src"": ""lot"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""are"", ""dep"": ""attr"", ""tgt"": ""lot"", ""lemma"": ""lot""}, {""src"": ""lot"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}, {""src"": ""of"", ""dep"": ""pobj"", ""tgt"": ""tweets"", ""lemma"": ""tweet""}, {""src"": ""lot"", ""dep"": ""prep"", ""tgt"": ""from"", ""lemma"": ""from""}, {""src"": ""from"", ""dep"": ""pobj"", ""tgt"": ""media"", ""lemma"": ""medium""}, {""src"": ""lot"", ""dep"": ""npadvmod"", ""tgt"": ""tonight"", ""lemma"": ""tonight""}, {""src"": ""lot"", ""dep"": ""prep"", ""tgt"": ""about"", ""lemma"": ""about""}, {""src"": ""night"", ""dep"": ""compound"", ""tgt"": ""election"", ""lemma"": ""election""}, {""src"": ""food"", ""dep"": ""compound"", ""tgt"": ""night"", ""lemma"": ""night""}, {""src"": ""about"", ""dep"": ""pobj"", ""tgt"": ""food"", ""lemma"": ""food""}]"
my auto correct makes me sound so fob,0,My auto correct makes me sound so FOB,my auto correct makes me sound so fob,0,,0,TRUE,makes,make,correct,,,FALSE,0,non_offensive,0,"[{""src"": ""correct"", ""dep"": ""poss"", ""tgt"": ""my"", ""lemma"": ""my""}, {""src"": ""correct"", ""dep"": ""compound"", ""tgt"": ""auto"", ""lemma"": ""auto""}, {""src"": ""makes"", ""dep"": ""nsubj"", ""tgt"": ""correct"", ""lemma"": ""correct""}, {""src"": ""sound"", ""dep"": ""nsubj"", ""tgt"": ""me"", ""lemma"": ""i""}, {""src"": ""makes"", ""dep"": ""ccomp"", ""tgt"": ""sound"", ""lemma"": ""sound""}, {""src"": ""fob"", ""dep"": ""advmod"", ""tgt"": ""so"", ""lemma"": ""so""}, {""src"": ""makes"", ""dep"": ""punct"", ""tgt"": ""fob"", ""lemma"": ""fob""}]"
do it pussy,1,@LameAssNerd do it pussy,do it pussy,0,,0,TRUE,pussy,pussy,it,,,FALSE,1,offensive,0,"[{""src"": ""pussy"", ""dep"": ""aux"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""pussy"", ""dep"": ""nsubj"", ""tgt"": ""it"", ""lemma"": ""it""}]"
