text,label,text_original,text_recovered,n_obf_detected,recovery_log,has_obfuscation,sdd_verified,root_verb,root_lemma,subject,object,negation,has_negation,olr_match,sagp_label,is_human_tgt,graph_edges
you are totally disgraceful with you name calling.disgusting,0,@USER @USER you are totally disgraceful with you name calling....disgusting,you are totally disgraceful with you name calling.disgusting,0,,0,TRUE,are,be,you,calling.disgusting,,FALSE,0,non_offensive,0,"[{""src"": ""are"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""disgraceful"", ""dep"": ""advmod"", ""tgt"": ""totally"", ""lemma"": ""totally""}, {""src"": ""are"", ""dep"": ""acomp"", ""tgt"": ""disgraceful"", ""lemma"": ""disgraceful""}, {""src"": ""disgraceful"", ""dep"": ""prep"", ""tgt"": ""with"", ""lemma"": ""with""}, {""src"": ""with"", ""dep"": ""pobj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""are"", ""dep"": ""advcl"", ""tgt"": ""name"", ""lemma"": ""name""}, {""src"": ""are"", ""dep"": ""attr"", ""tgt"": ""calling.disgusting"", ""lemma"": ""calling.disguste""}]"
democrats gave birth to antifa and blm,1,@USER Democrats gave birth to ANTIFA &amp; BLM.,democrats gave birth to antifa and blm,0,,0,TRUE,gave,give,democrats,birth,,FALSE,0,non_offensive,0,"[{""src"": ""gave"", ""dep"": ""nsubj"", ""tgt"": ""democrats"", ""lemma"": ""democrats""}, {""src"": ""gave"", ""dep"": ""dobj"", ""tgt"": ""birth"", ""lemma"": ""birth""}, {""src"": ""gave"", ""dep"": ""prep"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""to"", ""dep"": ""pobj"", ""tgt"": ""antifa"", ""lemma"": ""antifa""}, {""src"": ""gave"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""gave"", ""dep"": ""conj"", ""tgt"": ""blm"", ""lemma"": ""blm""}]"
already following fantastic maga patriot,1,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Already Following!! Fantastic MAGA Patriot!!! 🇺🇸❤️🇺🇸,already following fantastic maga patriot,0,,0,TRUE,following,follow,,patriot,,FALSE,0,non_offensive,0,"[{""src"": ""following"", ""dep"": ""advmod"", ""tgt"": ""already"", ""lemma"": ""already""}, {""src"": ""patriot"", ""dep"": ""amod"", ""tgt"": ""fantastic"", ""lemma"": ""fantastic""}, {""src"": ""patriot"", ""dep"": ""compound"", ""tgt"": ""maga"", ""lemma"": ""maga""}, {""src"": ""following"", ""dep"": ""dobj"", ""tgt"": ""patriot"", ""lemma"": ""patriot""}]"
:::how are those homeless people coming along nice and warm now i hope,1,"` :::How are those homeless people coming along? Nice and warm now, I hope. ''''''  `",:::how are those homeless people coming along nice and warm now i hope,0,,0,TRUE,hope,hope,i,,,FALSE,0,non_offensive,0,"[{""src"": ""hope"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": ""coming"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": ""coming"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": ""are"", ""dep"": ""advmod"", ""tgt"": ""how"", ""lemma"": ""how""}, {""src"": ""coming"", ""dep"": ""aux"", ""tgt"": ""are"", ""lemma"": ""be""}, {""src"": ""people"", ""dep"": ""det"", ""tgt"": ""those"", ""lemma"": ""those""}, {""src"": ""people"", ""dep"": ""amod"", ""tgt"": ""homeless"", ""lemma"": ""homeless""}, {""src"": ""coming"", ""dep"": ""nsubj"", ""tgt"": ""people"", ""lemma"": ""people""}, {""src"": ""hope"", ""dep"": ""ccomp"", ""tgt"": ""coming"", ""lemma"": ""come""}, {""src"": ""coming"", ""dep"": ""advmod"", ""tgt"": ""along"", ""lemma"": ""along""}, {""src"": ""coming"", ""dep"": ""advmod"", ""tgt"": ""nice"", ""lemma"": ""nice""}, {""src"": ""nice"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""nice"", ""dep"": ""conj"", ""tgt"": ""warm"", ""lemma"": ""warm""}, {""src"": ""coming"", ""dep"": ""advmod"", ""tgt"": ""now"", ""lemma"": ""now""}, {""src"": ""hope"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}]"
i wish i could wipe out all the stains on the carpet but i can't do that in one go,0,"I wish I could wipe out all the stains on the carpet, but I can't do that in one go.",i wish i could wipe out all the stains on the carpet but i can't do that in one go,0,,0,TRUE,wish,wish,i,,n't,TRUE,0,non_offensive,0,"[{""src"": ""wish"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""wipe"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""wipe"", ""dep"": ""aux"", ""tgt"": ""could"", ""lemma"": ""could""}, {""src"": ""wish"", ""dep"": ""ccomp"", ""tgt"": ""wipe"", ""lemma"": ""wipe""}, {""src"": ""wipe"", ""dep"": ""prt"", ""tgt"": ""out"", ""lemma"": ""out""}, {""src"": ""stains"", ""dep"": ""predet"", ""tgt"": ""all"", ""lemma"": ""all""}, {""src"": ""stains"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""wipe"", ""dep"": ""dobj"", ""tgt"": ""stains"", ""lemma"": ""stain""}, {""src"": ""stains"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""carpet"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""on"", ""dep"": ""pobj"", ""tgt"": ""carpet"", ""lemma"": ""carpet""}, {""src"": ""wish"", ""dep"": ""cc"", ""tgt"": ""but"", ""lemma"": ""but""}, {""src"": ""do"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""do"", ""dep"": ""aux"", ""tgt"": ""ca"", ""lemma"": ""can""}, {""src"": ""do"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}]"
words.words monday is a different day,1,@USER @USER Words....Words...  Monday is a different day...,words.words monday is a different day,0,,0,TRUE,is,be,monday,day,,FALSE,0,non_offensive,0,"[{""src"": ""is"", ""dep"": ""npadvmod"", ""tgt"": ""words.words"", ""lemma"": ""words.word""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""monday"", ""lemma"": ""monday""}, {""src"": ""day"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""day"", ""dep"": ""amod"", ""tgt"": ""different"", ""lemma"": ""different""}, {""src"": ""is"", ""dep"": ""attr"", ""tgt"": ""day"", ""lemma"": ""day""}]"
david birnbaum::::the invisible manexcept at election time exactly what is worst about the liberalsarrogance and complacency did i mention arrogance and contempt for the electors,1,@USER @USER @USER DAVID BIRNBAUM::::The INVISIBLE MAN…EXCEPT AT ELECTION TIME. EXACTLY WHAT IS WORST ABOUT THE LIBERALS…ARROGANCE &amp; COMPLACENCY. DID I MENTION ARROGANCE &amp; CONTEMPT FOR THE ELECTORS?,david birnbaum::::the invisible manexcept at election time exactly what is worst about the liberalsarrogance and complacency did i mention arrogance and contempt for the electors,0,,0,TRUE,mention,mention,i,arrogance,,FALSE,0,non_offensive,0,"[{""src"": ""birnbaum::::the"", ""dep"": ""nmod"", ""tgt"": ""david"", ""lemma"": ""david""}, {""src"": ""manexcept"", ""dep"": ""nmod"", ""tgt"": ""birnbaum::::the"", ""lemma"": ""birnbaum::::the""}, {""src"": ""manexcept"", ""dep"": ""amod"", ""tgt"": ""invisible"", ""lemma"": ""invisible""}, {""src"": ""mention"", ""dep"": ""dep"", ""tgt"": ""manexcept"", ""lemma"": ""manexcept""}, {""src"": ""manexcept"", ""dep"": ""prep"", ""tgt"": ""at"", ""lemma"": ""at""}, {""src"": ""time"", ""dep"": ""compound"", ""tgt"": ""election"", ""lemma"": ""election""}, {""src"": ""at"", ""dep"": ""pobj"", ""tgt"": ""time"", ""lemma"": ""time""}, {""src"": ""what"", ""dep"": ""advmod"", ""tgt"": ""exactly"", ""lemma"": ""exactly""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""what"", ""lemma"": ""what""}, {""src"": ""manexcept"", ""dep"": ""relcl"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""is"", ""dep"": ""acomp"", ""tgt"": ""worst"", ""lemma"": ""bad""}, {""src"": ""worst"", ""dep"": ""prep"", ""tgt"": ""about"", ""lemma"": ""about""}, {""src"": ""liberalsarrogance"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""about"", ""dep"": ""pobj"", ""tgt"": ""liberalsarrogance"", ""lemma"": ""liberalsarrogance""}, {""src"": ""liberalsarrogance"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}]"
ignore this nut case rationalblasphemist is fruity as,1,== ignore this nut case ==  RationalBlasphemist is fruity as!,ignore this nut case rationalblasphemist is fruity as,0,,0,TRUE,ignore,ignore,,,,FALSE,0,non_offensive,0,"[{""src"": ""rationalblasphemist"", ""dep"": ""det"", ""tgt"": ""this"", ""lemma"": ""this""}, {""src"": ""case"", ""dep"": ""compound"", ""tgt"": ""nut"", ""lemma"": ""nut""}, {""src"": ""rationalblasphemist"", ""dep"": ""compound"", ""tgt"": ""case"", ""lemma"": ""case""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""rationalblasphemist"", ""lemma"": ""rationalblasphemist""}, {""src"": ""ignore"", ""dep"": ""ccomp"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""is"", ""dep"": ""attr"", ""tgt"": ""fruity"", ""lemma"": ""fruity""}, {""src"": ""is"", ""dep"": ""prep"", ""tgt"": ""as"", ""lemma"": ""as""}]"
real shit,0,@USER  real shit URL,real shit,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""shit"", ""dep"": ""amod"", ""tgt"": ""real"", ""lemma"": ""real""}]"
s and came out of the today spox says theyre a loving incensed rush out to buy bert and ernie dolls to burn along with their newly purchased fashions,1,#SesameStreet’s #Bert and #Ernie came out of the #closet today. Spox says they’re a loving #couple. #Conservatives incensed. Rush out to buy Bert and Ernie dolls to burn along with their newly purchased #Nike fashions. #Gay #lgbtq #lgbtqtwitter #bluewave URL URL,s and came out of the today spox says theyre a loving incensed rush out to buy bert and ernie dolls to burn along with their newly purchased fashions,0,,0,TRUE,says,say,s,,,FALSE,0,non_offensive,0,"[{""src"": ""says"", ""dep"": ""nsubj"", ""tgt"": ""s"", ""lemma"": ""s""}, {""src"": ""s"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""s"", ""dep"": ""conj"", ""tgt"": ""came"", ""lemma"": ""come""}, {""src"": ""came"", ""dep"": ""prep"", ""tgt"": ""out"", ""lemma"": ""out""}, {""src"": ""out"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}, {""src"": ""spox"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""spox"", ""dep"": ""compound"", ""tgt"": ""today"", ""lemma"": ""today""}, {""src"": ""of"", ""dep"": ""pobj"", ""tgt"": ""spox"", ""lemma"": ""spox""}, {""src"": ""re"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""says"", ""dep"": ""ccomp"", ""tgt"": ""re"", ""lemma"": ""re""}, {""src"": ""rush"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""rush"", ""dep"": ""amod"", ""tgt"": ""loving"", ""lemma"": ""loving""}, {""src"": ""rush"", ""dep"": ""amod"", ""tgt"": ""incensed"", ""lemma"": ""incensed""}, {""src"": ""re"", ""dep"": ""attr"", ""tgt"": ""rush"", ""lemma"": ""rush""}, {""src"": ""rush"", ""dep"": ""prt"", ""tgt"": ""out"", ""lemma"": ""out""}]"
congress tried secret shah bano strategy for then they openly took a position to appease muslim conservatives for votes trying to confuse now about their position on it again for votes ppl of india are smarter now to know their real reason,1,@USER @USER Congress tried Secret Shah Bano strategy for #TripleTalaq. Then they openly took a position to appease Muslim conservatives for votes. @USER trying to confuse now about their position on it again for votes. PPL of India are smarter now to know their real reason!,congress tried secret shah bano strategy for then they openly took a position to appease muslim conservatives for votes trying to confuse now about their position on it again for votes ppl of india are smarter now to know their real reason,0,,0,TRUE,tried,try,congress,strategy,,FALSE,0,non_offensive,0,"[{""src"": ""tried"", ""dep"": ""nsubj"", ""tgt"": ""congress"", ""lemma"": ""congress""}, {""src"": ""strategy"", ""dep"": ""amod"", ""tgt"": ""secret"", ""lemma"": ""secret""}, {""src"": ""bano"", ""dep"": ""compound"", ""tgt"": ""shah"", ""lemma"": ""shah""}, {""src"": ""strategy"", ""dep"": ""compound"", ""tgt"": ""bano"", ""lemma"": ""bano""}, {""src"": ""tried"", ""dep"": ""dobj"", ""tgt"": ""strategy"", ""lemma"": ""strategy""}, {""src"": ""tried"", ""dep"": ""prep"", ""tgt"": ""for"", ""lemma"": ""for""}, {""src"": ""for"", ""dep"": ""pcomp"", ""tgt"": ""then"", ""lemma"": ""then""}, {""src"": ""took"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""took"", ""dep"": ""advmod"", ""tgt"": ""openly"", ""lemma"": ""openly""}, {""src"": ""tried"", ""dep"": ""conj"", ""tgt"": ""took"", ""lemma"": ""take""}, {""src"": ""position"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""took"", ""dep"": ""dobj"", ""tgt"": ""position"", ""lemma"": ""position""}, {""src"": ""appease"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""took"", ""dep"": ""advcl"", ""tgt"": ""appease"", ""lemma"": ""appease""}, {""src"": ""conservatives"", ""dep"": ""amod"", ""tgt"": ""muslim"", ""lemma"": ""muslim""}]"
way more accurate than most theories.most history ancient egypt ect is all made up bs its all been fabricated for us i dont claim to know why.but if you start looking into history ect theres no fucking proof of anything.enjoy the show.our consciousness is def changing,1,@USER @USER @USER way more accurate than most theories.Most history ancient Egypt ect is all made up BS . It’s all been fabricated for us I don’t claim to know why.But if you start looking into history ect there’s no fucking proof of anything.Enjoy the show.Our consciousness is def changing #Doit,way more accurate than most theories.most history ancient egypt ect is all made up bs its all been fabricated for us i dont claim to know why.but if you start looking into history ect theres no fucking proof of anything.enjoy the show.our consciousness is def changing,0,,0,TRUE,is,be,consciousness,changing,there,TRUE,0,non_offensive,0,"[{""src"": ""accurate"", ""dep"": ""npadvmod"", ""tgt"": ""way"", ""lemma"": ""way""}, {""src"": ""accurate"", ""dep"": ""advmod"", ""tgt"": ""more"", ""lemma"": ""more""}, {""src"": ""made"", ""dep"": ""advcl"", ""tgt"": ""accurate"", ""lemma"": ""accurate""}, {""src"": ""accurate"", ""dep"": ""prep"", ""tgt"": ""than"", ""lemma"": ""than""}, {""src"": ""theories.most"", ""dep"": ""advmod"", ""tgt"": ""most"", ""lemma"": ""most""}, {""src"": ""history"", ""dep"": ""amod"", ""tgt"": ""theories.most"", ""lemma"": ""theories.most""}, {""src"": ""than"", ""dep"": ""pobj"", ""tgt"": ""history"", ""lemma"": ""history""}, {""src"": ""ect"", ""dep"": ""amod"", ""tgt"": ""ancient"", ""lemma"": ""ancient""}, {""src"": ""ect"", ""dep"": ""compound"", ""tgt"": ""egypt"", ""lemma"": ""egypt""}, {""src"": ""made"", ""dep"": ""nsubjpass"", ""tgt"": ""ect"", ""lemma"": ""ect""}, {""src"": ""made"", ""dep"": ""auxpass"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""made"", ""dep"": ""dep"", ""tgt"": ""all"", ""lemma"": ""all""}, {""src"": ""made"", ""dep"": ""prt"", ""tgt"": ""up"", ""lemma"": ""up""}, {""src"": ""made"", ""dep"": ""dative"", ""tgt"": ""bs"", ""lemma"": ""bs""}, {""src"": ""all"", ""dep"": ""poss"", ""tgt"": ""its"", ""lemma"": ""its""}]"
:::okay fsf is a small political group but the sales man of drm is not a small political group or what and as you mention the ``undo i want to remember you that you are the one who hit it so please stop victim blaming and yes my edits are rule-based maybe you should read the rules first before destroying or as you call it ``undo others contributions,0,"` :::Okay, FSF is a small political group, but the sales man of DRM is not a small political group or what? And as you mention the ``undo``, I want to remember you that you are the one who hit it. So please stop Victim blaming. And yes my edits are rule-based; Maybe you should read the rules first, before destroying or as you call it ``undo`` others contributions.   `",:::okay fsf is a small political group but the sales man of drm is not a small political group or what and as you mention the ``undo i want to remember you that you are the one who hit it so please stop victim blaming and yes my edits are rule-based maybe you should read the rules first before destroying or as you call it ``undo others contributions,0,,0,TRUE,is,be,fsf,group,not,TRUE,0,non_offensive,0,"[{""src"": ""is"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": "":"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": ""is"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": ""fsf"", ""dep"": ""amod"", ""tgt"": ""okay"", ""lemma"": ""okay""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""fsf"", ""lemma"": ""fsf""}, {""src"": ""group"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""group"", ""dep"": ""amod"", ""tgt"": ""small"", ""lemma"": ""small""}, {""src"": ""group"", ""dep"": ""amod"", ""tgt"": ""political"", ""lemma"": ""political""}, {""src"": ""is"", ""dep"": ""attr"", ""tgt"": ""group"", ""lemma"": ""group""}, {""src"": ""group"", ""dep"": ""cc"", ""tgt"": ""but"", ""lemma"": ""but""}, {""src"": ""man"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""man"", ""dep"": ""compound"", ""tgt"": ""sales"", ""lemma"": ""sale""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""man"", ""lemma"": ""man""}, {""src"": ""man"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}, {""src"": ""of"", ""dep"": ""pobj"", ""tgt"": ""drm"", ""lemma"": ""drm""}]"
europeans are morons for electing people like this,1,@USER Europeans are morons for electing people like this,europeans are morons for electing people like this,0,,0,TRUE,are,be,europeans,morons,,FALSE,0,non_offensive,0,"[{""src"": ""are"", ""dep"": ""nsubj"", ""tgt"": ""europeans"", ""lemma"": ""europeans""}, {""src"": ""are"", ""dep"": ""attr"", ""tgt"": ""morons"", ""lemma"": ""moron""}, {""src"": ""morons"", ""dep"": ""prep"", ""tgt"": ""for"", ""lemma"": ""for""}, {""src"": ""for"", ""dep"": ""pcomp"", ""tgt"": ""electing"", ""lemma"": ""elect""}, {""src"": ""electing"", ""dep"": ""dobj"", ""tgt"": ""people"", ""lemma"": ""people""}, {""src"": ""people"", ""dep"": ""prep"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""like"", ""dep"": ""pobj"", ""tgt"": ""this"", ""lemma"": ""this""}]"
a divided self or my name is legion demon possession overall is marked by a loss of freedom the gadarenes are us,1,A Divided Self or “My Name is Legion”  Demon possession overall is marked by a loss of freedom.  The Gadarenes are Us URL  #ergnews #antinazigr #antifagr #antifa #Stopthehate #GoldenDawn #GDtrial #JesusChrist #JesusSaves #JesusIsLord #JesusIsGod #prayers #hope URL,a divided self or my name is legion demon possession overall is marked by a loss of freedom the gadarenes are us,0,,0,TRUE,is,be,self,,,FALSE,0,non_offensive,0,"[{""src"": ""self"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""self"", ""dep"": ""amod"", ""tgt"": ""divided"", ""lemma"": ""divided""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""self"", ""lemma"": ""self""}, {""src"": ""self"", ""dep"": ""cc"", ""tgt"": ""or"", ""lemma"": ""or""}, {""src"": ""name"", ""dep"": ""poss"", ""tgt"": ""my"", ""lemma"": ""my""}, {""src"": ""self"", ""dep"": ""conj"", ""tgt"": ""name"", ""lemma"": ""name""}, {""src"": ""possession"", ""dep"": ""compound"", ""tgt"": ""legion"", ""lemma"": ""legion""}, {""src"": ""possession"", ""dep"": ""compound"", ""tgt"": ""demon"", ""lemma"": ""demon""}, {""src"": ""marked"", ""dep"": ""nsubjpass"", ""tgt"": ""possession"", ""lemma"": ""possession""}, {""src"": ""possession"", ""dep"": ""advmod"", ""tgt"": ""overall"", ""lemma"": ""overall""}, {""src"": ""marked"", ""dep"": ""auxpass"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""is"", ""dep"": ""ccomp"", ""tgt"": ""marked"", ""lemma"": ""mark""}, {""src"": ""marked"", ""dep"": ""agent"", ""tgt"": ""by"", ""lemma"": ""by""}, {""src"": ""loss"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""by"", ""dep"": ""pobj"", ""tgt"": ""loss"", ""lemma"": ""loss""}]"
please stop trying to scare me away with these overwhelming messages and ans am i being arrested for making edits to wikipedia,1,: Please stop trying to scare me away with these overwhelming messages and ANs. Am I being arrested for making edits to Wikipedia?,please stop trying to scare me away with these overwhelming messages and ans am i being arrested for making edits to wikipedia,0,,0,TRUE,stop,stop,,,,FALSE,0,non_offensive,0,"[{""src"": ""stop"", ""dep"": ""intj"", ""tgt"": ""please"", ""lemma"": ""please""}, {""src"": ""stop"", ""dep"": ""xcomp"", ""tgt"": ""trying"", ""lemma"": ""try""}, {""src"": ""scare"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""trying"", ""dep"": ""xcomp"", ""tgt"": ""scare"", ""lemma"": ""scare""}, {""src"": ""scare"", ""dep"": ""dobj"", ""tgt"": ""me"", ""lemma"": ""i""}, {""src"": ""scare"", ""dep"": ""advmod"", ""tgt"": ""away"", ""lemma"": ""away""}, {""src"": ""scare"", ""dep"": ""prep"", ""tgt"": ""with"", ""lemma"": ""with""}, {""src"": ""messages"", ""dep"": ""det"", ""tgt"": ""these"", ""lemma"": ""these""}, {""src"": ""messages"", ""dep"": ""amod"", ""tgt"": ""overwhelming"", ""lemma"": ""overwhelming""}, {""src"": ""with"", ""dep"": ""pobj"", ""tgt"": ""messages"", ""lemma"": ""message""}, {""src"": ""messages"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""messages"", ""dep"": ""conj"", ""tgt"": ""ans"", ""lemma"": ""ans""}, {""src"": ""arrested"", ""dep"": ""aux"", ""tgt"": ""am"", ""lemma"": ""be""}, {""src"": ""arrested"", ""dep"": ""nsubjpass"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""arrested"", ""dep"": ""auxpass"", ""tgt"": ""being"", ""lemma"": ""be""}]"
even the parody antifa page couldn't deal with this shit,1,@USER @USER Even the parody antifa page couldn't  deal with this shit,even the parody antifa page couldn't deal with this shit,0,,0,TRUE,deal,deal,page,,n't,TRUE,0,non_offensive,0,"[{""src"": ""page"", ""dep"": ""advmod"", ""tgt"": ""even"", ""lemma"": ""even""}, {""src"": ""page"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""antifa"", ""dep"": ""compound"", ""tgt"": ""parody"", ""lemma"": ""parody""}, {""src"": ""page"", ""dep"": ""compound"", ""tgt"": ""antifa"", ""lemma"": ""antifa""}, {""src"": ""deal"", ""dep"": ""nsubj"", ""tgt"": ""page"", ""lemma"": ""page""}, {""src"": ""deal"", ""dep"": ""aux"", ""tgt"": ""could"", ""lemma"": ""could""}, {""src"": ""deal"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""deal"", ""dep"": ""prep"", ""tgt"": ""with"", ""lemma"": ""with""}, {""src"": ""shit"", ""dep"": ""det"", ""tgt"": ""this"", ""lemma"": ""this""}, {""src"": ""with"", ""dep"": ""pobj"", ""tgt"": ""shit"", ""lemma"": ""shit""}]"
you are amazing you fill our days with light don't ever change love from your irish fan,1,@USER You are amazing.  You fill our days with light.  Don't ever change.  Love from your Irish fan.,you are amazing you fill our days with light don't ever change love from your irish fan,0,,0,TRUE,are,be,you,,n't,TRUE,0,non_offensive,0,"[{""src"": ""are"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""are"", ""dep"": ""acomp"", ""tgt"": ""amazing"", ""lemma"": ""amazing""}, {""src"": ""fill"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""are"", ""dep"": ""ccomp"", ""tgt"": ""fill"", ""lemma"": ""fill""}, {""src"": ""days"", ""dep"": ""poss"", ""tgt"": ""our"", ""lemma"": ""our""}, {""src"": ""fill"", ""dep"": ""dobj"", ""tgt"": ""days"", ""lemma"": ""day""}, {""src"": ""fill"", ""dep"": ""prep"", ""tgt"": ""with"", ""lemma"": ""with""}, {""src"": ""with"", ""dep"": ""pobj"", ""tgt"": ""light"", ""lemma"": ""light""}, {""src"": ""change"", ""dep"": ""aux"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""change"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""change"", ""dep"": ""advmod"", ""tgt"": ""ever"", ""lemma"": ""ever""}, {""src"": ""are"", ""dep"": ""conj"", ""tgt"": ""change"", ""lemma"": ""change""}, {""src"": ""change"", ""dep"": ""dobj"", ""tgt"": ""love"", ""lemma"": ""love""}, {""src"": ""change"", ""dep"": ""prep"", ""tgt"": ""from"", ""lemma"": ""from""}, {""src"": ""fan"", ""dep"": ""poss"", ""tgt"": ""your"", ""lemma"": ""your""}]"
so why is it listed as an upload option if wikipedia does not allow it,1,So why is it listed as an upload option if Wikipedia does not allow it?,so why is it listed as an upload option if wikipedia does not allow it,0,,0,TRUE,listed,list,it,,not,TRUE,0,non_offensive,0,"[{""src"": ""listed"", ""dep"": ""advmod"", ""tgt"": ""so"", ""lemma"": ""so""}, {""src"": ""listed"", ""dep"": ""advmod"", ""tgt"": ""why"", ""lemma"": ""why""}, {""src"": ""listed"", ""dep"": ""auxpass"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""listed"", ""dep"": ""nsubjpass"", ""tgt"": ""it"", ""lemma"": ""it""}, {""src"": ""listed"", ""dep"": ""prep"", ""tgt"": ""as"", ""lemma"": ""as""}, {""src"": ""option"", ""dep"": ""det"", ""tgt"": ""an"", ""lemma"": ""an""}, {""src"": ""option"", ""dep"": ""compound"", ""tgt"": ""upload"", ""lemma"": ""upload""}, {""src"": ""as"", ""dep"": ""pobj"", ""tgt"": ""option"", ""lemma"": ""option""}, {""src"": ""allow"", ""dep"": ""mark"", ""tgt"": ""if"", ""lemma"": ""if""}, {""src"": ""allow"", ""dep"": ""nsubj"", ""tgt"": ""wikipedia"", ""lemma"": ""wikipedia""}, {""src"": ""allow"", ""dep"": ""aux"", ""tgt"": ""does"", ""lemma"": ""do""}, {""src"": ""allow"", ""dep"": ""neg"", ""tgt"": ""not"", ""lemma"": ""not""}, {""src"": ""listed"", ""dep"": ""advcl"", ""tgt"": ""allow"", ""lemma"": ""allow""}, {""src"": ""allow"", ""dep"": ""dobj"", ""tgt"": ""it"", ""lemma"": ""it""}]"
