text,label
" ::Ah, so it should be assessed as start.   ",1
"` :::This edit Changed the title from one that you suggest. If you want it changed, change it back; I don't feel strongly enough to edit war, I'm simply comfortable with the distinction between ``globally invasive`` and ``locally invasive``. Personally, if I wanted to add another species, I would follow the guidance Wikipedia:JFDI and rewrite the lede. What does ``globally`` mean in the title?  What invasive species are not ``globally invasive``? These questions are better asked at Wikipedia:Reference desk/Science. Should it include human beings?: Wikipedia:Reference desk/Humanities   `",0
"REDIRECT Talk:Stuart Gray (footballer, born 1973) ",1
" : LOTHAT VON TROTHA WAS POISONED, THAT'S WHAT CONTAMINATION IS! YOU GET TYPHOID FEVER ONLY THROUGH POISONED FOOD OR DRINK!",0
very aware of a good or deadhorse article at its earliest stage,0
" ::Sorry. One more change, eliminating the redundancy. I like it alot now which can only mean ( bad things for discussion .   ",1
"  It appears that you have learned nothing from your recent block. It should be quite obvious to you that there is no consensus for your edits. If you believe changes need to be made, you need to discuss at the article's Talk page.  ",1
  == Abrahamic religions ==  Please share us in Talk:Abrahamic religions if Babism is Abrahamic religion or not   ,0
 :I imagined it was something like that. No harm done.   ,0
 *'Oppose Removal After reading the above comments and looking at some of the users pages it becomes apparent that that deletion is an attempt to silence the oppossition and promote a POV. As an American historian I see that there is strong support for gun ownership rights and has there been for centuries. Many Americans see this as a valid argument against gun control and in America it is not a fringe theory. The article is about Gun Control and one could infer American Gun control because it is no longer an issue in most other countries. The argument has legs and to deny that is to deny history for political motivations. Whether or not we agree with the argument is irrelevant. History is not about voting on current policies. The proper thing to due is to have arguments for and against the viewpoint and not to bury it because like a zombie it will rise again. Also I am concerned that Wikipedia has become a platform for many editors to promote their politics and I am sure this statement will bring the POV pushers out as an accurate assessment often does. Thanks.      ,0
"  == Semi-protected edit request on 14 May 2014 ==    Please remove , on display at the Everard Read Gallery in Johannesburg]]    ",0
" :Too hard to read, too long and it doesn't explain the change you want done.   ",1
"Actually, what we were referring to as the lead, is the lead statement for the History section. Sitush has himself mentioned here that Andre Wink is reliable, and we both had reached consensus on Tej Ram Sharma's statements in our earlier discussions. Now, in his absence, if you have any valid reason to remove reliably sourced content, you are welcome to discuss. In fact, I have great faith on you as a logical and neutral editor. Please note that Sitush could not come up with any counter opinion, as evident from the above discussions. It would be great if Sitush joins back the discussions. But since he has not left any message, therefore we have to move on. Please go through the sources cited, and let me know, if you have any issues. Thanks.     ",1
"`  :It's fine except ``gathered an army of 10,000 soldiers`` suggests a traditional aermy, mercenaries etc., but his army was an army of converts, which is a central point. I suspect that the intent of ``followers`` was really to imply this. I'd suggest ``...gathered an army of 10,000 followers...`` or even ``gathered a Muslim army of 10,000 soldiers...``   `",1
"  ==Materialscientist is a racist==  Seriously, fuck you man. You continuously delete my photos on the page of Al-Mayassa bint Hamad bin Khalifa Al-Thani, which are all posted with the correct CreativeCommons Share-alike 2.0 or 3.0 license... because you're a racist and the Sheikha appears uncovered in these pictures. When I posted photos of Arab males... you do not challenge them what so ever.   Luckily, I can continue to live my life in the happy company of many friends, family and colleagues... not stationed at a computer 24/7. You're a loser who spends his entire life editing Wikipedia and probably has nothing to show for it. At the end of my life, I'll have had a purpose... a career, family, things I am proud of. You'll just be dust and completely irrelevant to the world... having never done anything more than editing a website.",0
"`== Sorry! ==  Hi Kukuwesene2004, I have unfortunately had to suppress some of your edits because they reveal too much personally identifiable information about you. We have a policy of protecting editors' safety by hiding such information if they share it. I'm really sorry about having to suppress your edits, and I know it's annoying, but it's for the best. Please don't re-add the information. For some useful information on privacy and safety, you can take a look at Wikipedia:Guidance for younger editors and Wikipedia:On privacy, confidentiality and discretion. Thanks, and sorry for messing about with your pages!   `",0
"  ==Materialscientist is a racist==  Seriously, fuck you man. You continuously delete my photos on the page of Al-Mayassa bint Hamad bin Khalifa Al-Thani, which are all posted with the correct CreativeCommons Share-alike 2.0 or 3.0 license... because you're a racist and the Sheikha appears uncovered in these pictures. When I posted photos of Arab males... you do not challenge them what so ever.   Luckily, I can continue to live my life in the happy company of many friends, family and colleagues... not stationed at a computer 24/7. You're a loser who spends his entire life editing Wikipedia and probably has nothing to show for it. At the end of my life, I'll have had a purpose... a career, family, things I am proud of. You'll just be dust and completely irrelevant to the world... having never done anything more than edited a website.    ",1
    Ooooo I'm so scared! No don't block me from Wikipedia... what will I ever do with my life?!   ,0
  the guy was such a big demon for Sikh..,1
are deleting them as a result of,0
"the people of the Philippines are unbelievably stupid, this is a shit hole.  ",0
. This particular user materialscientist is deleting the photos,1
" Why is this guy haven't bean ban in Wikipedia? who is this Asian warrior, somebody block this guy from this website, all his works are only to vandalize the article.  ",1
"`, 14 May 2014 (UTC) :::::Dear QuackGuru, I am not following you. How did I find the article? Because I am interested in the subject, that's why. As you can see from the Talk page, I have been contributing to the article with respect to new sources that can be used in the article. Those have also received support from other editors. As you can see, I've been also requested for collaboration by other editor in order to develop the article further. :::::All the edits I have made in the articles have been briefly discussed at the article Talk page. It is actually you whose editing behaviour have been discussed at two articles already: Traditional Chinese medicine, and Chiropractic. For the latest edit you were referring to, it's been discussed at the Talk page. It seems it is three editors against one in that discussion. :::::Few words about your former editing behaviour. You have been banned earlier[] for edit warring the alternative medicine articles. Also, quite recently you have been warned by administrator EdJohnston for edit warring the very alternative medicine articles here: , :::::as well as by another administrator, Tiptoety, here: . ``...Hi QuackGuru. Please consider this your only warning for edit warring... //// ...I'll also note that if you continue to edit war on Pseudoscience related articles, I will impose a 1RR restriction your account per the discretionary sanctions...`` :::::It seems that user QuackGuru has taken this to WP:ANI already (18:48), even before noticing me about it (18:52).   19:26`",0
`  ==Talkback==     `,0
`  == Good reference from German side of Derflinger operations ==  Hi:  An excellent source of information on Derflinger can be found in ``Kiel and Jutland`` by Commander Georg Von Hase.  This book by the gunnery officer of Derflinger at Jutland has been translated into English and is available in a number of editions.  I suggest it be added to the reference list.   T. Schubert`,0
"` :::Scholary Comment sounds like a red herring to me. It is fringe theory whether or not a couple of agenda promoting scholars have tried to draw a link. Slaves were disarmed-there is no question to that. States had militias for protection. Militias were used to put down a couple of slave revolts. Then some illogical thinking takes place and something like this follows: Militias are mentioned in the 2nd amendment and militias had put down slave revolts and thus the 2nd amendment is about surpressing slaves. That is an idiotic, illogical conclusion. The valid argument is suppressed people have had their right to bear arms denied. The Europeans are a suppressed people because as Article XVII of the Commonwealth of Mass. states:``The people have a right to keep and to bear arms for the common defence. And as, in time of peace, armies are dangerous to liberty, they ought not to be maintained without the consent of the legislature; and the military power shall always be held in an exact subordination to the civil authority, and be governed by it.`` Europeans do not have that right and thus are suppressed from the right to keep and bear arms.       `",1
 *Oppose There is no doubt the Nazi used Gun Control as a means of suppression. To deny that is idiotic or agenda promoting. The argument that the right to bear arms is a deterent to suppression is very strong and logical. It seems logic and political agenda pushers often diverge. Suppressed people do not have the right to bear arms. Those who seek to suppress people for their political purposes seek to suppress the right to bear arms.   ,0
  == Shakers ==  Why does it say Shakers in the right hand corner above that box?,1
"` {| style=``background-color: #F5FFFA; padding: 0;`` cellpadding=``0`` |- | style=``border: 1px solid #084080; background-color: #F5FFFA; vertical-align: top; color: #000;``| {| cellpadding=``0`` cellspacing=``5`` style=``vertical-align: top; background-color: #F5FFFA; padding: 0; width: 100%;`` |- | Hello, 78.250.44.210, and Welcome to Wikipedia! Thank you for  to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on , or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by using four tildes (~~~~) or by clicking  if shown; this will automatically produce your username and the date. Also, please do your best to always fill in the edit summary field with your edits. Below are some useful links to facilitate your involvement. Happy editing!  |}  {| width=``100%`` style=``background-color:#F5FFFA;`` |style=``width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top``| {| width=``100%`` cellpadding=``0`` cellspacing=``5`` style=``vertical-align:top; background-color:#F5FFFA`` ! Getting started |- |style=``color:#000``| * A tutorial • Our five pillars • Getting mentored * How to: Edit a page • Upload and use images • Create your first article  *Intuitive guide to Wikipedia • Article Creation Wizard |- ! Getting help |- | style=``color:#000``| * Frequently asked questions • Tips * Where to ask questions or make comments * Request administrator attention * Help desk: A Wiki Styled page to ask questions on * Help directory: A comprehensive list-style help contents page |- ! Policies and guidelines |- | style=``color:#000``| * Neutral point of view • No original research  * Verifiability • Reliable sources • Citing sources * What Wikipedia is not • Biographies of living persons  * List of policies • Three-revert rule • Sock puppetry * Copyrights • Policy for non-free content • Image use policy * External links • Spam • Vandalism • List of guidelines * Deletion policy • Conflict of interest • Notability |- |} |class=``MainPageBG`` style=``width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top``| {| width=``100%`` cellpadding=``0`` cellspacing=``5`` style=``vertical-align:top; background-color:#F5FFFA`` ! ",1
"`:* Danon says bluntly that he wants to take the bulk of West Bank land – Judea and Samaria, as it's known in Israel – while ridding the Jewish state of responsibility for governing the mass of Palestinians. ``Long-term, I am not talking about annexing the Palestinians. My goal is to annex – or 'apply sovereignty', as I prefer to call it – to the land in Judea and Samaria with the minimum amount of Palestinians,`` he told me. ``So, if I am doing the map, yes, I want the majority of the land with the minimum amount of Palestinians.``     ←       `",1
" ::I reverted both of you because both of you had made mistakes. He doesn't seem to want to discuss anything and that will eventually be a problem for him if he carries on. Your edits were more minor and most were OK, but I can't tell him to discuss and not you. Plus his edits and yours were contradictory. Everyone needs to discuss their edits if someone asks them to (that's the rules), and I'm asking. You really must log in though.   ",1
"The link is here - https://en.wikipedia.org/wiki/Talk:A%E2%88%B4A%E2%88%B4 If you look at the history over the last year or so there have been no links allowed by the editors. This is a consensus issue and you can take it up on the talk page again if you like. They are problematic in numerous ways and at this point it would be senseless to just let them accrete. If you want links, and not just your personal preference, you should compose an authoritative (backed up by secondary sources) list and submit it for scrutiny. Is the link you provided referenced by any other independent source? If not it doesn't meet Wikipedia's standard of scrutiny. Love is the law, love under will. ~Stealthepiscopalian.",0
"Westminster School is a private school in Oklahoma City, Oklahoma.",1
"  Simply practicing the Jewish religion does not make a person Jewish. You have to be ethnically Jewish in order to be Jewish. Converts to Judaism are not real Jews because they are ethnically something different. Case in point: Black Hebrew Israelites. Chinese and Indian Jews are real Jews because although they have Chinese and Indian descent, they also have Judean descent.",0
" ::: This is indeed bizarre. I've not had any reports of this on the Questia side and I've been checking each one to make sure - I did have a lost code once prior, but that's to be expected out of the hundreds we've given out. I'll look into this more, but I think we can try and cut down on the issue by advocating more use of special-purpose e-mails for it. I advocate brand new e-mails for Questia, since renewals cannot be done. The one error I had on my end has not been duplicated since.   ",0
"  ====I Will Make it easy for you=== An automated filter has identified this edit as potentially unconstructive, and it has been disallowed. If this edit is constructive, please report this error. Also filter report does not allow IP's to post.   Wikipedia:Administrators%27_noticeboard/Incidents#Fishy_IP_user  Cannot post there log out and try it yourself as an IP. Then try notifying filter. Cant do that as an IP either.  So if you took the time you would of seen this as Lightbreather contributions show. Now what about his no warning, frivolous complaints, edit warring, ownership of articles, etc. I am only here because of the BS of one editor. But very experienced admins acted without taking the time to figure out what was happening. I clearly do not know WTF I am doing but I know how to look at contributions an the other editor was listed in the reposted complaint so it would be very easy to figure out.   ",1
. It seems the typical paranoid and prejudiced response to an IP. If you cannot deal with IP's fairly resign so some one else has the opportunity,0
 ::READ the F'kn comment as to why I could not post there. It will not allow Ip's to comment. The filter is busted and it will not even allow IP's to report it as busted. I spelled that out clearly. How the hell did U miss that? I also noticed you did nothing to the expirenced editor who is making frivolous complaints and not notifying those involved. Lightbreather did however attempt to get some help on another editors page and also is attempting to silence other editors to continue dominating the articles. Again read the contributions and it readily apparent. What a waste of my damn time. Wikipedia is done. It has become nothing but a bunch of leftist government assistance types trying to spin the whole project to fit their view with an occassional right wing nut thrown in for some fun for the libtards. Most conservatives are to busy busting their a$$es supporting these left wing nuts and social rejects to give a shit about it. LMFAO at Wikipedia   ,1
  ====Someone Ban Me So My misery posting here is over==== I am trying hard as hell to be an A$$ to get banned. Make it permanent please. I can then get back to being productive. Well I am waiting.   ,0
"  == Article Sucks ==  The article is extremely wordy, has poor structure, duplicates in excessive depth topics covered in other articles, has many unreliable sources, suffers from much agenda pushing, and is currently owned by a few editors who regularly pat themselves on the back. I repaiered many of the above things but much more needs to be done. Some will appreciate that especially readers. If some ignoramus wants to make it excessively wordy again remember this. Readers will not read it if it is to long and confusing. So what is the point of that?   ",1
  For your pleasure or frustration (likely for agenda pushers) I present before: http://en.wikipedia.org/w/index.php?title=Assault_weapon&oldid;=608606428 and after: http://en.wikipedia.org/w/index.php?title=Assault_weapon&oldid;=608660366,1
"  =Retired for awhile and hopefully for a long time=  The below arguments are clearly motivated by agenda pushers with a few noticeable exceptions. I apologize in advance to you. To the rest of you small brained, non-critical thinking, aping, libtards pull ur head out of your arse. The moderates will beat you at the polls, in the congress, in public opinion because people know what you really stand for. A socialist/communist nanny state is your goal and wikipedia is a well known libtards playground. You only influence your small pathetic group. Now I feel much better. I think I will take my boat out fishing with my nephew. Good night to the good people and enjoy the Gummi bear above, sorry it is the only flavor I got.    P.S. my IP will change so posting here to complain is useless.",1
  == Fuck you bitch ==  Fuck you bitch,0
" please , fuck jobas with me",1
"`  == Not a deterrent ==  In the previous version of this article, the R-16 was referred to as ``the first truly credible rocket-based nuclear deterrent`` in the Soviet arsenal.  This is inaccurate  the long response time and unprotected launch facilities meant that the R-16 was a first-strike weapon only (as was its counterpart the Atlas), because in case of a surprise first strike by the US, all these missiles would have been blown to bits before they could even be fueled for launch.  I've changed the text to ``the first truly successful intercontinental ballistic missile``.   `",1
" 2014 (UTC) :: I object to this. It's not a calendar year that the competition runs in, but a football season. While it will be done before the end of 2014, it still takes place within the 2014/15 football season (as shown on the info box below), and when the next season edition (and so on) takes place with a January final, will create an odd situation where there is a 2014 FFA Cup article, then 2015/16, and ongoing 20xx/xx article titles. It is better to standardise them now to a full seasonal date. There is also the possibility that a shift in competition dates over multiple seasons could see a competition run entirely in the first half of the year, followed by another edition of the tournament that starts and finishes in the second half of the year, which would lead to a very odd title situation if we go by a 'calendar year' article title process, eg we could end up with a hypothetical situation of having to disambiguate two editions of the tournament played in the same calendar year despite being in different football seasons.   09:14, 15 May",0
" :::::::It was a matter of the problem not being caught, not that it doesnt exist. Before this goest too far down the road you might look and see if the file is copyrightable, I dont think it is, see commons:COM:TOO, now that I take a second look at it.   ",1
" :::  This isn't a standard either in cawiki, and it is also discouraged, but it was one of my first editions and I thought it was. I am still learning, one mistake at a time. D   ",0
"`Clive James in one of his books – I am trying to remember which, all my books are in store – has a eulogy or poem to a chap ``pudding the carp before d'oeuvres``: I think proably that was James' invention not the person he wrote the eulogy for. I can't RS it but others probably could.     `",0
"` *Clive James in one of his books – I am trying to remember which, all my books are in store – has a eulogy or poem to a chap ``pudding the carp before d'oeuvres``: I think proably that was James' invention not the person he wrote the eulogy for. I can't RS it but others probably could.   `",1
 Do not add pages that are not my sockpuppets to my page! Add the 17 sockpuppets from the deletion log of Smalljim as a performer!,0
" (UTC) :So, official wikipedia's doxa is that RS'homosexuality is a calomny ???   15:02, 15 May 2014",0
 :Note that I have requested further assistance from the Help Desk: Wikipedia:Help desk#User:182.225.181.183.27s recent edits.  ,1
Please keep comments short and sweet. ,0
"  == Article request from The Times ==  I got your name from WP:SHARED where you mention having access to The Times online archive.  Could you get me the full text of this article: The mother and son torn apart by web ‘cult’ that destroys families - January 10, 2009 written by Tom Whipple. It may have been in the print paper on January 9, 2009 as well.  It may also be available from this alternate link.  Copies of any versions you have access to would be appreciated. Thanks for your help.   ",1
 :::I have brought up a Arbcom related to the above behavior and I will assume good faith and drop it if Lightbreather agrees to quit bullying editors by excessive templating and unnecessary Arbcoms. I would also expect that she quit tendetious editing and allow others to edit article without out her trying to own the article. If she can agree to follow these wikipedia rules I will drop my complaint with your permission Drmies. I think that is as reasonable as one can be.   ,1
"`  :Yes I am not sure best how to proceed here. One of the problems with consistency is that generally the most commonly reported numbers are the general opinion as I understand the matter. Two of the ways we could proceed are either   :I. Add a column noting that these are the ``most likely voting numbers`` or however you want to label it and the other as ``general opinion``. This can result in updating the current chart where you may have to list one or more numbers for each poll which is kind of problematic.      :The second approach here is to create a second list, similar to the Best PM list and report it as the most likely to vote.   :Just a few thoughts. '''''' `",0
"  ===Car talk=== I own a 73' Super C20 Chevy Cheyenne with a built 454 and 4.10 rear end. However it is quite heavy with a 1 ton rearend. I previously owned a 4X4 Burb with 383 stroker with roller rockers and a roller cam. It was a bat out of hell for a lifted Mudder with 35's but I gave it to my brother in law who desparately needed wheels for his young family (he was the baby and my wife was 12 years older and well I was nearly 20 years older than him). I also owned 2 older BMW's and a 67' 912 but got out of the expensive toy game. The 912 was white and drew looks but the Beamers where much more practical, safe and stable in bad weather.  ===Car afficinados post here===",0
 ::How can you not know what to think? I simply asked you to agree to abide by wikipedia rules and you cannot agree to that? And again I ask you to agree by to the above.   ,0
 ::His correction was constructive and yours was not. As far as watching out remind why you took Scalhotrod to Arbcom? You also appear to be canvasing a big no no.   ,1
" ::Could you be spell it out. Where did I do disruptive editing and how can ignore Lightbreathers canvassing, messing with others comments and ovverall gaming the system? I would be better to know the errors of my ways.",0
 I suspect extreme prejudice against IP's is at play here. I am also unable to notify you Drmies as I cannot post to your page. I suspect other prejudices as well.   ,0
"  ==Well, well the disruptive editor with a long history gets of scot free and the one who brought it up is banned. I think neutrality is a hoax here.   ",0
" :  I think the question is:  what does it have to do with Christie's administration?  As far as I can tell, there aren't even allegations of wrongdoing on their part.  The allegations have to do with questionable donations by Baker.  ",0
"`  ==Comparing the quality of the current version with the former FA version== Few years ago, this article was a Featured one. Please compare the current version with this one. In some cases this article has improved but not in every cases. - `",0
" May 2014 (UTC)  ::Should we include the reception from Rodriguez since it is directed at Weisbrot and not Chavez?  21:31, 15",1
" ==Sammy== Yes I can see why it might be considered vandalism, the fact that before he became a super villain he called himself Sammy. But it is a (referenced) fact. Dunno why you cannot find the article. I'm added further info from it at the moment. I'll post your comment to the talk page.   ",0
"` == Sammy == I added the referenced fact the bin Laden was known as ``Sammy`` in his youth. I accept that it might seem like vandalism that the arch super villain had a semi-westernised childhood, but this is an encyclopedic fact. I believe my original edit should be reinstated.   `",1
. This illustrates the difference between an encyclopedic and an unencyclopedic fact. ,0
" ==May 2014== One more foolish attack like this and/or vandalism like this, or one more edit summary like this, and you'll find yourself blocked from editing.  |  .",1
"` ::Hey, I don't want to cancel your ego trip; if that means ``Disruptive editing``...go for it, I'm just hoping that Due process operates and the vandal accusation is amended .   `",0
" ::::I would like to believe a block log represents a true and fair record of reasons and sanctions. If no one gives a toss about that sort of thing, then I don't either.   ",0
  ::::::::::::::I've been tempted to work on Saurpoda to FA. Do you think its doable?   ,1
`)  |}  :Replying at your talk page. —''''''        I dont know how to use this ``talk`` feature.. Attempted to delete the logo in Wiki Commons. Can you please e-mail me? [redacted]  Thank you!  — Preceding unsigned comment added by  `,0
"  == APPA ==  I am totally new to this. I saw your name at the bottom of a 'speedy deletion' of a U-20 Soccer team article I created.  2 reasons stated:  a. ambiguous promotion b. not relevant or something  Maybe it did have ambiguous promotion, whatever that is. But, it is totally relevant. There are like 30 teams in this same national league and they have articles. Why do they not cease to exist?  Please explain. How can people start and learn if they get crushed with no recourse or discussion?  If you can't help me, please refer me to someone who can.  Thanks.",0
"` :::So, by your own admission, there was no consensus for removal. Editors who attempt to classify material must base their organization on sources, which you did not do when writing: ``What is the rationale behind claiming that these 500 years was a single event, and conquerors comprising a wide geographic region from Turkey, Persia, Mongolia, Afghanistan, et cetera need to be bundled up into one wide ranging entry under ``Muslim conquest of the Indian subcontinent``. The existence of Crusades and European colonialism is on different grounds.``  `",1
"`  == your multiple editing practice ==  Hi,  The following users have already mentioned this to you: , ,  and . Your practice of multiple edits for simple changes is distracting to other user's editing of Wikipedia. You have asked for explanations and have received them: # It confuses users who are editing the page at the same time as you, as my confusion was when we edited Dayne Beams at the same time and you had only updated his game count and not the stats update time, and therefore I almost added an extra game to him. # The number of edits a user has is almost meaningless. Nobody looks at this number, and a user's quality isn't judged by the number of edits, but rather by the quality of the edits. # It floods the watchlist and the recent changes list and makes it harder to spot if other users have made inappropriate edits. # (adding this one now) Micro-editing takes more time, which you could use for other things, such as bettering a larger number of articles.  We would all very much appreciate if you desist from this practice.  Thanks,      : I fully support all four comments. Cheers,     :: Following up from your answer on my talk page, Yes we would like you to do the whole stats change in one edit. In one edit change from ``Player with X goals in Y games as of round Z`` to ``Player with X+1 goals in Y+1 games as of round Z+1``. Also, it is bad form to delete other users' posts from your talk page, unless you are archiving them.   `",1
  My apologies for removing w/o permission. I'm doing what I can to supply original research and citations to maintain the validity of this article.  ,1
"`  == Time to increase activity! ==  As we are entering into our final month, it's time to increase activity, catch up on all those missed weekly edits, and start work on the group project! | `",1
"  == Genre: New Depth ==  hi,   so I got your point but otherwise I don't know what to do. new depth is a music genre. any kind of music genre is on Wikipedia so why not new depth? if I post something in a forum and tell everyone of new depth and mark it as a quote in wiki will it be enough?   im really sorry for asking again, I just don't get why there must be a proof, that this exists. there are a lot of genres, just known by a some people, but enough for having an article on wiki.  please tell me what to do, to get new depth in wiki. and: is it completely deleted, cause it took me a hour to translate everything. can I find the deleted version somewhere?  thanks, paul",0
" :: Amazing, thank you very much!    ",1
"  == IP Extender question ==  Just FYI, I've managed to solve my problem, and the same (or similar) solution may work for you.  My extender had an IP on the wrong subnet (192.168.0.123, when all my other devices were on the 192.168.1.* subnet), so I regained access by factory resetting and changing the static IP to 192.168.1.123.  Since you can't get on even after a factory reset, you could try modifyin your router DHCP settings so that the subnet it's assigning everything to includes the static IP you assigned for the extender (and if that still doesn't work, the factory default).  Assuming the subnet mask is 255.255.255.0, then this just means the first 3 sections of the IP need to be the same.   ",1
"`:Wikipedia is not LinkedIn. We are trying to create an encyclopedia, not a social networking site or CV database. Please do not post an article about yourself on Wikipedia again. You may use your  to communicate a limited amount of information about yourself that relates to your work on Wikipedia, but you may not use it to advertise your CV.     `",0
"  == Deletion of The Sunday Times Travel Magazine ==  Hi Pam Thanks for your New User guidelines. Much appreciated. I tried to make it clear that I was a staffer on the magazine, but will do the extra bits you've suggested. HOWEVER, I can't do that until it is reinstated. I tried to write the page as independently as possible, with no fluff or marketing speak, but it was still deleted by https://en.wikipedia.org/wiki/User:Randykitty, despite the fact that ALL of our competitor titles have pages.  Do you know how I can get it reinstated? Then I can make the changes you've suggested. Otherwise, do you know if Wikipedia / https://en.wikipedia.org/wiki/User:Randykitty will be removing all competitor pages, too?   Any advice gratefully received.  Cheers Jill   jillsg  ",1
  he also has a problem with his left eye. So he wears an eyepatch or sunglasses. but it's okay cause he is Samuel Motherfucking Jackson!  == Semi-protected edit request on 16 May 2014 ==    The middle name is not correct. His actual middle name is Motherfucker. Example: I was watching Agents of Shield last night and then who should appear? Samuel Motherfucking L. Jackson!!!    ,1
"Doing a study of paid Wikipedia censors. Which PR firm do you work for, and how much has Koch Industries paid you?   ",0
` ::: The difference is that the matrix for one is the transpose of the matrix for the other.  Some people prefer the vector convention; others prefer the alternative with rotation of the axes.   `,1
 :::The area data is (correctly) attributed in these tables to the State Statistics Committee of Ukraine (Russia has not conducted a survey of Crimean territory). I am happy for you to substitute 2013 official estimates for 2012 ones if you have them.   ,0
"`  == Why compare only to Windows 2000 features? ==  As this issue has clearly caused quite a bit of confusion, I've decided to address it here. Windows XP is in the unique position - compared to all other Windows releases I can think of - of being at the convergence point of two separate Windows product lines, that of Windows NT and the old, MS-DOS-based Windows 9x. However, the core code in XP is based on the former and not the latter (hence XP has an internal version number of 5.1, while Windows 2000 has one of 5.0 - among numerous other things). A list of every single feature included in Windows ME (the last of the MS-DOS based versions) but not in XP would be quite long indeed, and also quite pointless, because it would be comparing operating systems of two very different architectures. (There's also the fact that comparisons between the other ``List of features removed in Windows`` articles and this one would actually be made far more difficult.)   `",1
"`  :Elementary algebra may explains to readers certain core complex number ideas quite well, but I only put it out there for discussion.  Argand diagrams made complex numbers respectable.  These diagrams are metaphors, far from exact ones, of the imaginary field, yet appear in the article. Imaginary numbers are not yet points.  Keith Devlin wrote ``since the complex numbers are not points on a line, you cannot say which of two complex numbers is the larger; for the complex numbers there is no such notion.`` Yet he also stated ``There is, however, a notion of size of sorts.  The absolute value of a complex number a + bi is the distance from the origin to the number.`` [Devlin, Keith, The Language of Mathematics: Making the Invisible Visible Macmillan, 2000: 133.} Desmond Fearnley-Sander explains that ``From a geometric point of viuew, complex numbers are not points but ratios of vectors.`` [Fearnley-Sander, Desmond, Plane Euclidean Reasoning, in Automated Deduction in Geometry, 2nd International Workshop, ed. Gao, X, et. al,  Beijing, China 1998, Google eBook: 108] They're the clock hand that points to the hour, not the hour point.   Consistent with this logic, it's better to consider the plane rotating under the complex vector than the vector itself.  This sidesteps the variability of complex number position: its the plane's fault, if you will.  Want this grounded in mathematical foundations?  Look no further than the Riemann hypothesis.  Riemann extended Euler's zeta function, which Euler developed to find prime numbers, to define complex numbers.  Riemann's wanted to prove Euler's conjecture, which he attacked by solving complex solutions to f(zeta) = 0.  Riemann found x + iy, where x lies between 0 and 1, has infinitely many solutions.  He proposed they all (except negative even integers) are of form 1/2 + iy.  Computer tests find the first 1.5 billion f(z) = 0 (called z(s)) solutions lie on the line x = 1/2 in the complex plane.  But inductive evidence does not mathematically prove anything, and the Riemann hypothesis remains perhaps the most important unsolved problem of our era.  The only singularity of z(s) is the simple pole at s, or 1. There is no reason to assume complex numbers are points.  I don't believe this is non-standard. It is profound and documented. Brian Coyle`",1
 you can go to {User:AuburnDee]] ,1
"Really, Dbfirs? You don't think that's simpler than differential equations?  ",0
" :Correction on the Atlas: its response time actually was (barely) short enough to launch-on-warning, so in fact it WAS a (sorta-kinda) second-strike weapon  but the R-16 still wasn't, because of its much longer response time.   ",0
It does introduce the vocabulary for the reader who wishes to pursue the topic. ,0
" :Yes, I will try to cut out the details to make it more compact. ",0
  == UZI edit ==  :That was interesting. Strongly believe GF. A completly different name. New biographical info? It piqued me too. Hope the ed wanders over. Cheers!   ,0
" :Any socking on your part, either by named accounts or IPs will be reverted, and the account will be blocked. I am revoking access to your talk page.  ",1
"The Japan Foundation Japanese-Language Institute, Urawa) (",0
"`  ==Categorisation== Hi Hugo. I see you've been doing a lot of recategorising recently. I do wonder what the point of categories like Category:1963 elections in Austria are, when they only contain one article. Personally I find categories like Category:1963 elections in Europe useful, as you can see several elections at once, and taking articles out of them makes it more difficult to see what's there. I've started a discussion at Wikipedia talk:Categorization#Creating categories for one article. Cheers,   `",0
  == Why is there a quotes section? ==  A quotes section is not standard on Wikipedia. Should These be moved to WikiQuotes?   ,1
   Main tera hero semi hit status.....doesnt even contain the verdict link....  The film released on 4 April 2014 to mixed reviews from critics and was declared Semi Hit by the box office. [5][6] It is a remake of the 2011 Telugu film Kandireega.[7][8]  varad27,1
"  ==Marriage== The reference to a same-sex marriage was removed. Whilst I understand why, I think it is also important that the matter is made clear to anyone who is new to either author. The article does not make it clear that C J Cherryh is also female. I have therefore entered 'same-sex' to qualify the domestic partnership.   Also, whilst marriage is legally,in some places, equally available to same-sex or hetreosexual couples, not everyone believes that in religious terms the two unions are equal. The view of those people also deserves to be respected as well as other views. I have therefore qualified the term 'marriage' with 'legal'.   ",1
